sentence,logit,prediction,sentiment_score
"Trump says Apple should shift production to U.S. to avoid China tariffs,?",[0.45121586 0.08973593 0.45904818],neutral,0.36147994
"Report: Apple discussing subscriptions for biggest papers,?",[0.03903335 0.03410526 0.92686135],neutral,0.00492809
"""Apple, suppliers drop on talks of tariff impact"",?",[0.01189968 0.9682219  0.01987839],negative,-0.9563222
"Goldman ups its Apple target; Apple down on tariff headlines,?",[0.03508892 0.8978349  0.06707613],negative,-0.862746
"""""""Project Runway"""" stars Klum, Gunn head to Amazon"",?",[0.05379717 0.21979536 0.7264074 ],neutral,-0.16599819
"Invesco QQQ ETF (QQQ) August Summary,?",[0.03432295 0.6914956  0.27418151],negative,-0.6571727
"Piper Jaffray raises Apple to 12% upside ahead of launch event,?",[0.843124   0.05642438 0.10045159],positive,0.7866996
"Reuters: Apple building tool for police data requests,?",[0.06594937 0.0193154  0.91473526],neutral,0.04663397
"BofAML: Apple iPhone prices will be higher than Street expects,?",[0.82237834 0.03114366 0.14647794],positive,0.7912347
"European Commission approves Apple??Shazam acquisition,?",[0.68612635 0.03244025 0.2814334 ],positive,0.6536861
"Morgan Stanley: Apple video could hit $4.4B in 2025,?",[0.6359016  0.06279896 0.30129945],positive,0.5731026
"Germany denies backing down on tech giant taxes,?",[0.04634955 0.69215447 0.26149604],negative,-0.64580494
"Apple tops Q2 wearable shipments; Fitbit drops 22% Y/Y,?",[0.01328681 0.97231954 0.01439361],negative,-0.9590327
"Analyst Kuo expects 500% FOD growth next year,?",[0.8619821  0.01570606 0.12231178],positive,0.84627604
"Canaccord Genuity raises Apple target on install base potential,?",[0.8525178  0.03348005 0.11400213],positive,0.81903774
"Apple notes defect in small number of iPhone 8 devices,?",[0.12279904 0.63849825 0.23870274],negative,-0.5156992
"Apple discloses first self-driving test crash,?",[0.05006048 0.6300426  0.3198969 ],negative,-0.57998216
"Buffett not a fan of Apple/Tesla tie-up,?",[0.03285855 0.10556531 0.86157614],neutral,-0.07270676
"Leaks show iPhone XS and Watch Series 4 designs,?",[0.03233426 0.19229078 0.77537495],neutral,-0.15995651
"Apple will announce new iPhones on Sept. 12,?",[0.05759523 0.00865095 0.9337538 ],neutral,0.04894428
"""Berkshire Hathaway bought a """"little"""" more Apple since Q2"",?",[0.23532216 0.02608899 0.73858887],neutral,0.20923316
"""Report: Apple fall event coming September 12, streaming on Twitter"",?",[0.02718354 0.05263719 0.92017925],neutral,-0.025453655
"Apple scoops up AR lenses startup,?",[0.09227946 0.13084963 0.7768709 ],neutral,-0.038570166
"FAANG short positions +42% in past year,?",[0.03034341 0.9005991  0.06905742],negative,-0.8702557
"DigiTimes: 70-75M iPhones could ship by year's end,?",[0.08257069 0.00953433 0.90789497],neutral,0.073036365
"Would Apple or Google buy a 'distressed' Tesla in the future,?",[0.04215798 0.08611297 0.8717291 ],neutral,-0.043954987
"84% of companies dabbling in blockchain,?",[0.02898452 0.05727685 0.91373867],neutral,-0.028292324
"Apple to take iPhone X design to new phones,?",[0.17350473 0.01295326 0.813542  ],neutral,0.16055147
"""Apple hiring lots of ex-Tesla employees, not just for autonomous car project"",?",[0.21193972 0.1113336  0.6767267 ],neutral,0.10060612
"GBH Insights forecasts 200M iPhone sales in next FY,?",[0.08018204 0.22675464 0.6930633 ],neutral,-0.14657259
"Tim Cook to reap $120M from Apple rally,?",[0.1405181  0.09881166 0.7606703 ],neutral,0.041706443
"WSJ: Facebook pulls data security app from Apple store,?",[0.01907463 0.9091841  0.07174117],negative,-0.8901095
"Reuters: EU will approve Apple's Shazam buy,?",[0.6723231  0.01887133 0.30880553],positive,0.6534518
"Netflix tests subscriber payment approach to cut Apple out,?",[0.53112215 0.06327583 0.40560204],positive,0.46784633
"BofAML raises Apple to 16% premium on non-gaming app potential,?",[0.93097234 0.02396459 0.0450631 ],positive,0.90700775
"Apple removes 25K apps from China,?",[0.01837062 0.93031543 0.05131387],negative,-0.9119448
"DigiTimes: Apple will debut entry-level MacBook in September,?",[0.12805668 0.00996042 0.8619829 ],neutral,0.118096255
"NAR: Apple faces Japan antitrust regulators over Yahoo game platform,?",[0.01419365 0.9505005  0.03530576],negative,-0.93630683
"Amazon's smart speaker share fell in Q2 while Google grew,?",[0.00937059 0.9779574  0.01267201],negative,-0.96858686
"Twitter joins social peers in suspending Alex Jones,?",[0.02979392 0.8706978  0.09950833],negative,-0.8409039
"""Bloomberg: Verizon nears 5G launch deals with Apple, Google"",?",[0.29565307 0.02383734 0.6805096 ],neutral,0.27181575
"""Berkshire boosts stakes in Apple, US Bank, Teva, BNY Mellon, Delta in Q2"",?",[0.8085703  0.01883603 0.1725936 ],positive,0.7897343
"CNBC: Apple working on health data processing chip,?",[0.08153351 0.02307269 0.8953938 ],neutral,0.058460828
"Einhorn's Greenlight Capital cuts Apple stake by 77%,?",[0.04769162 0.9080669  0.04424141],negative,-0.8603753
"Apple delays group FaceTime chat for iOS 12,?",[0.03658235 0.26581457 0.69760305],neutral,-0.22923222
"""WSJ: India looks to """"level playing field"""" with U.S. tech giants"",?",[0.73807085 0.02172595 0.24020314],positive,0.7163449
"Foxconn reports Q2 net profit drop that misses estimates,?",[0.01097778 0.97581494 0.01320717],negative,-0.96483713
"Report: Google could lose $50M this year from Fortnite snub,?",[0.01130805 0.9718174  0.01687453],negative,-0.9605093
"Tesla engineering chief returns to Apple,?",[0.07993353 0.18549737 0.73456913],neutral,-0.10556384
"""Samsung launches Galaxy Note 9, Watch, and wireless pad to take on Apple"",?",[0.42631513 0.01369912 0.55998576],neutral,0.412616
"Invesco S&amp;P 500 Quality ETF (SPHQ) July Summary,?",[0.04568502 0.5679347  0.3863803 ],negative,-0.5222497
"Verizon offers six free months of Apple Music,?",[0.1065588  0.00776134 0.8856799 ],neutral,0.098797455
"Apple to US lawmakers: iPhone doesn't record conversations,?",[0.03068505 0.3638358  0.6054791 ],neutral,-0.33315077
"Invesco QQQ ETF (QQQ) July Summary,?",[0.03542691 0.6675748  0.29699832],negative,-0.6321479
"""Apple roundup: Munster outlines """"paradigm shift"""", China warns of bargaining chip"",?",[0.08574567 0.0960499  0.8182044 ],neutral,-0.010304228
"Free speech debate among Big Tech,?",[0.05050958 0.36892676 0.58056366],neutral,-0.3184172
"Apple drops Infowars from podcast directory,?",[0.01700149 0.88881993 0.0941785 ],negative,-0.8718184
"Apple pays two-thirds of Irish tax bill,?",[0.04056435 0.12485227 0.8345834 ],neutral,-0.08428792
"Comcast bringing Amazon Prime Video to Xfinity,?",[0.22915842 0.01142212 0.75941944],neutral,0.2177363
"Surge pushes Apple over $1T,?",[0.26100484 0.5612197  0.1777755 ],negative,-0.30021486
"IDC: Worldwide tablet market -13.5% in Q2,?",[0.06510269 0.19051199 0.74438536],neutral,-0.1254093
"Apple nears winning the race to $1T,?",[0.84085405 0.05331763 0.1058284 ],positive,0.78753644
"Apple hits new all-time high as analysts boost targets,?",[0.85338736 0.06016427 0.08644843],positive,0.7932231
Huawei tops Apple as No.,[0.61495894 0.16377926 0.22126184],positive,0.45117968
"Key takeaways from Apple's Q3 call include tariff talk,?",[0.10837917 0.12841181 0.763209  ],neutral,-0.020032644
"Apple +2.4% on Q3 beats with Services at all-time high,?",[0.814695   0.09353554 0.09176953],positive,0.72115946
"Apple declares $0.73 dividend,?",[0.05396365 0.6835643  0.26247206],negative,-0.62960064
"""Apple beats by $0.16, beats on revenue"",?",[0.40364864 0.11923562 0.4771158 ],neutral,0.28441304
"What to watch in Apple's Q3 report today,?",[0.03985649 0.01743686 0.94270664],neutral,0.02241963
"Apple faces media scrutiny in China,?",[0.01702479 0.9147518  0.06822336],negative,-0.897727
"Opera prices IPO at $12/share,?",[0.04678717 0.15564147 0.7975713 ],neutral,-0.108854294
"Apple Watch shipments grew 30% in Q2,?",[0.9101768 0.0186099 0.0712134],positive,0.89156693
"Morgan Stanley: Fall iPhone facing production delay,?",[0.0166561  0.93887144 0.04447243],negative,-0.92221534
"Apple confirms bug causing MacBook Pro performance issues,?",[0.01840543 0.9484156  0.03317887],negative,-0.93001014
"Apple faces two hits from Trump's tariff threat,?",[0.03185514 0.9137412  0.05440373],negative,-0.881886
"Apple gets deadline to comply with Indian telecom regulation,?",[0.84083223 0.06394299 0.09522472],positive,0.77688926
"""Apple Watch, Fitbit, and Sonos in the Chinese tariff talks"",?",[0.10825934 0.01131125 0.8804294 ],neutral,0.096948095
"Apple loses last Siri cofounder and search chief,?",[0.01567375 0.94540244 0.03892385],negative,-0.9297287
"Apple's App Store revenue nearly double Google's in 1H18,?",[0.8729978  0.07474504 0.05225708],positive,0.79825276
"Bloomberg: Apple loses key execs in India struggles,?",[0.01486966 0.957106   0.02802439],negative,-0.94223636
"""Apple underinvesting in innovation, Bernstein's Sacconaghi says"",?",[0.20714349 0.0934414  0.6994151 ],neutral,0.11370208
"Adobe to bring Photoshop to iPad,?",[0.06910655 0.01346819 0.9174252 ],neutral,0.055638358
"Apple launches clean energy fund in China,?",[0.16818379 0.03314281 0.79867345],neutral,0.13504098
"Gartner: PC market had first Y/Y sales growth in six years,?",[0.92571455 0.01926939 0.05501596],positive,0.90644515
"""Wix, Shutterfly gain as Apple ends Photo Print Products"",?",[0.05345942 0.770808   0.17573264],negative,-0.7173486
"""Apple updates MacBook Pro lineup, releases external GPU"",?",[0.16916168 0.01744962 0.8133887 ],neutral,0.15171206
"Respected tech analyst outlines Apple's fall products,?",[0.11520765 0.07957244 0.80521995],neutral,0.03563521
"Apple alters Japan iPhone contracts after antitrust warning,?",[0.01723055 0.9455746  0.03719481],negative,-0.928344
"Former Apple employee arrested for trade secret theft,?",[0.02874442 0.8272135  0.14404204],negative,-0.7984691
"Apple combines Core ML and Siri teams,?",[0.17916377 0.01135923 0.80947703],neutral,0.16780454
"BofAML raises Apple target on $8B AR potential,?",[0.63587546 0.14024478 0.22387975],positive,0.49563068
"Invesco S&amp;P 500 Quality ETF (SPHQ) June Summary,?",[0.04624702 0.5639825  0.38977042],negative,-0.5177355
"Invesco QQQ ETF (QQQ) June Summary,?",[0.03586828 0.6563134  0.30781832],negative,-0.62044513
"Loop Capital boosts Apple target on second-half prospects,?",[0.82586294 0.09950931 0.07462774],positive,0.72635365
"Smart speaker juggernaut Sonos files for IPO,?",[0.06047012 0.03312489 0.90640503],neutral,0.027345221
"Browser maker Opera files for $115M US IPO,?",[0.05479658 0.03168228 0.9135212 ],neutral,0.023114298
"Citi: 5 reasons to buy Apple,?",[0.06069041 0.09316888 0.84614074],neutral,-0.032478478
"Apple preps Maps rebrand,?",[0.12592764 0.04961806 0.8244543 ],neutral,0.076309584
"The Information: Apple could bundle services into one subscription,?",[0.03009004 0.01338194 0.956528  ],neutral,0.0167081
"""Apple, Samsung settle patent dispute"",?",[0.06210724 0.40752736 0.5303654 ],neutral,-0.34542012
"""Apple roundup: Production starts on iPhone 6s in India, Barclays forecasts June Q"",?",[0.15962899 0.04407253 0.7962985 ],neutral,0.115556456
"Morgan Stanley analyst thinks new iPhones will start at $699,?",[0.08944901 0.00998283 0.9005682 ],neutral,0.07946618
"""Bloomberg: Apple launching new AirPods, HomePod in 2019"",?",[0.10139464 0.00901283 0.8895926 ],neutral,0.09238181
"Susquehanna says Cirrus Logic won next AirPods,?",[0.42288443 0.06808611 0.50902945],neutral,0.35479832
"Bloomberg: Apple's delayed charging mat could launch in September,?",[0.04966382 0.01663633 0.93369985],neutral,0.03302748
"WSJ: Apple teams with Sesame Workshop for video subscription service,?",[0.63173515 0.01940846 0.3488564 ],positive,0.6123267
"""White House denies iPhone tariff exemption; Cook calls border separations """"inhumane"""""",?",[0.02798993 0.89175785 0.08025224],negative,-0.8637679
"""Apple roundup: Betting on iPhone X Plus, Australian court fine"",?",[0.07798792 0.4513549  0.4706572 ],neutral,-0.37336695
"""iPhones, Intel chips exempt from tariffs"",?",[0.03512468 0.06400443 0.9008709 ],neutral,-0.02887975
"Supreme Court will hear Apple's appeal of app antitrust case,?",[0.07779314 0.08607791 0.836129  ],neutral,-0.00828477
"Apple confirms hiring Waymo senior engineer,?",[0.29347572 0.07828773 0.6282366 ],neutral,0.215188
"""Apple, Oprah: Winfrey in multiyear original-content deal"",?",[0.2665468  0.01609891 0.7173543 ],neutral,0.25044787
"WSJ: Apple expects to sell more LCD iPhones than OLED,?",[0.5825119  0.01600824 0.40147984],positive,0.56650364
"Bloomberg: Apple nears deal for animated film,?",[0.4608534  0.03211433 0.5070323 ],neutral,0.42873907
"Reuters: Apple to undercut law enforcement tool for cracking iPhones,?",[0.03915631 0.9326776  0.02816607],negative,-0.8935213
"""Power Integrations could gain from Apple design win, analyst says"",?",[0.91040665 0.01151885 0.07807454],positive,0.8988878
"Apple cracks down on apps collecting contact data,?",[0.01441108 0.9385657  0.04702326],negative,-0.9241546
"Digitimes: Apple's 2019 iPhones and iPads will support USB-C,?",[0.06626941 0.00568641 0.9280442 ],neutral,0.060583003
"Apple changes iOS guidelines to ban crypto mining,?",[0.06225422 0.45848742 0.47925833],neutral,-0.3962332
"""Bloomberg: Apple, Qualcomm legal fight could settle in 2H"",?",[0.04758126 0.3659147  0.58650404],neutral,-0.31833345
"""Tech sector under pressure from Apple suppliers, semi equipment stocks"",?",[0.02808115 0.8650132  0.10690567],negative,-0.836932
"NAR: Apple drops iPhone parts orders by 20%; supplier stocks dip,?",[0.01061269 0.9760489  0.01333854],negative,-0.9654362
"Economic Times: Apple will cut Indian distributor,?",[0.01870457 0.9389349  0.04236052],negative,-0.9202303
"Invesco QQQ ETF (QQQ) May Summary,?",[0.03575392 0.66222495 0.30202115],negative,-0.62647104
"Apple's upcoming privacy changes target Facebook,?",[0.03271255 0.30309492 0.6641925 ],neutral,-0.27038237
"Apple kicks off WWDC (live updates),?",[0.05565759 0.28577778 0.6585646 ],neutral,-0.23012018
"Snap +6.1%; The Information suggests stake sale could happen,?",[0.1316186 0.0184841 0.8498973],neutral,0.1131345
"Invesco QQQ Trust ETF (QQQ) May Summary,?",[0.0425143  0.48863408 0.46885163],negative,-0.4461198
"Data sharing deals plague Facebook,?",[0.02114386 0.8509288  0.12792735],negative,-0.8297849
"Reuters: Apple's upcoming multiplayer AR will prioritize privacy,?",[0.1009862 0.0110005 0.8880133],neutral,0.08998569
"Apple looks to ad growth with new app network,?",[0.8841475  0.0087312  0.10712129],positive,0.87541634
"""UBS raises """"aspirational"""" brand Apple to 12% upside"",?",[0.8281702  0.03116973 0.14066009],positive,0.79700047
"Dialog Semiconductor expects Apple to order 30% fewer chips,?",[0.02575485 0.9038804  0.07036466],negative,-0.87812555
"Bloomberg sources offer Apple WWDC preview,?",[0.03202878 0.08517481 0.8827964 ],neutral,-0.053146023
"Pandora matches rivals with family subscription,?",[0.22821239 0.02205513 0.74973243],neutral,0.20615725
"""Meeker saw no smartphone growth in 2017, IDC sees same for 2018"",?",[0.15783705 0.12898172 0.71318126],neutral,0.028855324
"Maxim Group downgrades Apple on subscription concerns,?",[0.01330847 0.9568299  0.02986154],negative,-0.94352144
"GBH Insights: Apple will sell 350M iPhone units in the next year,?",[0.1017503  0.01746086 0.8807888 ],neutral,0.08428944
"iPhone display makers sink on OLED report,?",[0.01781355 0.9368498  0.0453366 ],negative,-0.9190362
"Stock buybacks surge: But who gets the biggest bang for the buck,?",[0.19894096 0.10327038 0.69778866],neutral,0.09567058
"Patent retrial awards Apple $538.6M in damages from Samsung,?",[0.06166362 0.88267225 0.05566421],negative,-0.8210086
"Judge says Apple knew iPhone 6 was more prone to bending,?",[0.04584833 0.71953845 0.23461328],negative,-0.67369014
"Morgan Stanley raises Apple to 14% upside on Services potential,?",[0.8021948  0.13601688 0.0617883 ],positive,0.66617787
"NYT: Apple signs with Volkswagen to make self-driving cars,?",[0.8384368  0.01219731 0.14936587],positive,0.82623947
"Apple Watch shipments up as wearables grow 35% in Q1,?",[0.9321904  0.03521494 0.0325946 ],positive,0.89697546
"Apple launches privacy portal for user data ahead of GDPR,?",[0.05004871 0.10246094 0.8474904 ],neutral,-0.052412234
"Bloomberg: TSMC mass producing 7nm chips for Apple's iPhones,?",[0.1121253  0.01227785 0.8755968 ],neutral,0.09984745
"""U.S. companies, fed by tax savings, unveil buybacks at $6.1B a day"",?",[0.15121348 0.03115445 0.81763214],neutral,0.120059036
"Counterpoint: Apple's Q1 iPhone shipments +16% in U.S.,?",[0.47422192 0.3993043  0.12647386],positive,0.074917614
